,index,Nature mutation,Type de voie,Voie,Code postal,Commune,Code departement,1er lot,Surface Carrez du 1er lot,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,lon,lat,Valeur fonciere
13781,293700,Vente,RUE,DE CLIGNANCOURT,75018,PARIS 18,75,39.0,"49,26",1,Appartement,49.0,3.0,2.347442,48.885329,"495000,00"
13782,293702,Vente,RUE,CHAPPE,75018,PARIS 18,75,19.0,"42,05",1,Appartement,43.0,2.0,2.341803,48.885136,"480000,00"
13783,293704,Vente,RUE,BOUCRY,75018,PARIS 18,75,2.0,"91,35",2,Appartement,104.0,2.0,2.362437,48.893648,"590150,00"
13785,293708,Vente,SQ,DE CLIGNANCOURT,75018,PARIS 18,75,56.0,"98,00",2,Appartement,102.0,4.0,2.346188,48.893025,"1175310,00"
13787,293712,Vente,ALL,D ANDREZIEUX,75018,PARIS 18,75,347.0,"56,69",2,Appartement,55.0,2.0,2.352387,48.892061,"437000,00"
13788,293713,Vente,VLA,SAINT MICHEL,75018,PARIS 18,75,1007.0,"55,42",2,Appartement,56.0,2.0,2.327805,48.889708,"450000,00"
13789,293715,Vente,RUE,ETEX,75018,PARIS 18,75,4.0,"27,70",2,Appartement,27.0,1.0,2.328543,48.890329,"286000,00"
13790,293716,Vente,RUE,VAUVENARGUES,75018,PARIS 18,75,41.0,"72,54",2,Appartement,75.0,3.0,2.329996,48.896763,"633200,00"
13791,293719,Vente,RUE,VAUVENARGUES,75018,PARIS 18,75,316.0,"30,07",1,Appartement,30.0,1.0,2.333551,48.893352,"240000,00"
13792,293722,Vente,RUE,DAMREMONT,75018,PARIS 18,75,41.0,"38,33",2,Appartement,36.0,2.0,2.333679,48.889321,"355000,00"
13793,293723,Vente,RUE,LEPIC,75018,PARIS 18,75,3.0,"25,08",2,Appartement,30.0,1.0,2.33589,48.887323,"310000,00"
13794,293726,Vente,RUE,SIMART,75018,PARIS 18,75,12.0,"45,71",2,Appartement,45.0,3.0,2.347017,48.891421,"430000,00"
13796,293729,Vente,RUE,DU MONT CENIS,75018,PARIS 18,75,123.0,"21,21",2,Appartement,23.0,1.0,2.342119,48.88879,"245000,00"
13797,293732,Vente,RUE,SQUARE CARPEAUX,75018,PARIS 18,75,1.0,"65,11",2,Appartement,63.0,3.0,2.331936,48.892722,"510000,00"
13800,293735,Vente,RUE,DAMREMONT,75018,PARIS 18,75,47.0,"22,04",1,Appartement,22.0,1.0,2.333743,48.889816,"250000,00"
13801,293736,Vente,RUE,MARCADET,75018,PARIS 18,75,41.0,"24,15",1,Appartement,18.0,2.0,2.340967,48.891368,"200000,00"
13802,293737,Vente,RUE,DU POTEAU,75018,PARIS 18,75,29.0,"28,79",2,Appartement,30.0,1.0,2.342005,48.893941,"250000,00"
13804,293743,Vente,RUE,SIMART,75018,PARIS 18,75,205.0,"28,89",3,Appartement,29.0,2.0,2.348049,48.890649,"228000,00"
13806,293746,Vente,RUE,DES ROSES,75018,PARIS 18,75,43.0,"84,81",2,Appartement,83.0,5.0,2.362061,48.893169,"550000,00"
13807,293748,Vente,RUE,BONNET,75018,PARIS 18,75,23.0,"16,35",2,Appartement,16.0,1.0,2.335156,48.897149,"175600,00"
13809,293750,Vente,RUE,LEPIC,75018,PARIS 18,75,15.0,"10,63",1,Appartement,10.0,1.0,2.33589,48.887323,"59100,00"
13810,293752,Vente,RUE,CAULAINCOURT,75018,PARIS 18,75,30.0,"22,06",1,Appartement,21.0,1.0,2.334508,48.889138,"205000,00"
13811,293754,Vente,AV,DE SAINT OUEN,75018,PARIS 18,75,13.0,"20,13",1,Appartement,34.0,2.0,2.329019,48.897184,"214000,00"
13814,293762,Vente,RUE,STEPHENSON,75018,PARIS 18,75,7.0,"39,55",1,Appartement,36.0,2.0,2.356542,48.885866,"320000,00"
13815,293764,Vente,RUE,ORDENER,75018,PARIS 18,75,4.0,"31,84",2,Appartement,32.0,1.0,2.333931,48.894067,"297500,00"
13818,293770,Vente,RUE,ETEX,75018,PARIS 18,75,166.0,"26,16",1,Appartement,26.0,2.0,2.327993,48.890815,"256100,00"
13819,293771,Vente,RUE,ORDENER,75018,PARIS 18,75,7.0,"43,01",1,Appartement,41.0,3.0,2.33566,48.893627,"410000,00"
13820,293773,Vente,AV,RACHEL,75018,PARIS 18,75,27.0,"34,80",1,Appartement,39.0,2.0,2.330676,48.885008,"322115,00"
13823,293809,Vente,RUE,CHAMPIONNET,75018,PARIS 18,75,21.0,"39,41",4,Appartement,37.0,3.0,2.342305,48.895858,"397500,00"
13824,293815,Vente,RUE,DU RUISSEAU,75018,PARIS 18,75,13.0,"31,38",1,Appartement,34.0,2.0,2.340622,48.894111,"300100,00"
13825,293816,Vente,RUE,BELLIARD,75018,PARIS 18,75,131.0,"40,99",2,Appartement,43.0,2.0,2.3431900000000003,48.897289,"362000,00"
13826,293817,Vente,RUE,ORDENER,75018,PARIS 18,75,24.0,"26,01",2,Appartement,25.0,2.0,2.347744,48.891798,"267600,00"
13827,293821,Vente,RUE,JEAN COTTIN,75018,PARIS 18,75,11.0,"56,02",1,Appartement,48.0,3.0,2.36191,48.894302,"425010,00"
13829,293824,Vente,RUE,BOUCRY,75018,PARIS 18,75,409.0,"26,23",2,Appartement,27.0,1.0,2.36239,48.893831,"200000,00"
13830,293825,Vente,RUE,ORDENER,75018,PARIS 18,75,284.0,"29,03",1,Appartement,29.0,1.0,2.333931,48.893866,"284500,00"
13834,293832,Vente,RUE,MONTCALM,75018,PARIS 18,75,58.0,"31,87",2,Appartement,32.0,2.0,2.33655,48.892558,"318000,00"
13835,293834,Vente,AV,DE SAINT OUEN,75018,PARIS 18,75,18.0,"42,60",1,Appartement,43.0,3.0,2.328037,48.894269,"429000,00"
13836,293839,Vente,RUE,MARCADET,75018,PARIS 18,75,18.0,"11,75",4,Appartement,44.0,3.0,2.34646,48.890499,"450000,00"
13837,293840,Vente,RUE,BELLIARD,75018,PARIS 18,75,327.0,"51,67",2,Appartement,58.0,2.0,2.342847,48.897236,"398650,00"
13841,293849,Vente,RUE,COYSEVOX,75018,PARIS 18,75,25.0,"29,16",2,Appartement,30.0,2.0,2.329118,48.890528,"318400,00"
13843,293852,Vente,RUE,GARREAU,75018,PARIS 18,75,14.0,"20,57",2,Appartement,21.0,1.0,2.3377950000000003,48.885692,"225000,00"
13844,293854,Vente,RUE,CAVALLOTTI,75018,PARIS 18,75,17.0,"81,52",2,Appartement,81.0,3.0,2.328293,48.886119,"838000,00"
13845,293856,Vente,RUE,DESIRE RUGGIERI,75018,PARIS 18,75,20.0,"30,43",3,Appartement,32.0,2.0,2.335315,48.894194,"300000,00"
13846,293857,Vente,RUE,CARPEAUX,75018,PARIS 18,75,21.0,"45,15",2,Appartement,44.0,2.0,2.330204,48.890528,"438900,00"
13847,293858,Vente,RUE,CHARLES NODIER,75018,PARIS 18,75,18.0,"60,90",1,Appartement,60.0,3.0,2.345061,48.885547,"670000,00"
13848,293859,Vente,RUE,DAMREMONT,75018,PARIS 18,75,26.0,"49,15",6,Appartement,49.0,3.0,2.336638,48.89384,"483000,00"
13849,293860,Vente,RUE,MARCADET,75018,PARIS 18,75,8.0,"55,24",1,Appartement,60.0,4.0,2.340769,48.891222,"639250,00"
13850,293864,Vente,RUE,MONTCALM,75018,PARIS 18,75,30.0,"116,94",1,Appartement,95.0,5.0,2.335666,48.891945,"990000,00"
13851,293865,Vente,RUE,MARCADET,75018,PARIS 18,75,121.0,"30,99",2,Appartement,31.0,1.0,2.3374580000000003,48.891314,"318000,00"
13852,293866,Vente,RUE,ORDENER,75018,PARIS 18,75,6.0,"33,39",1,Appartement,30.0,2.0,2.351134,48.891173,"248000,00"
13853,293867,Vente,PAS,COTTIN,75018,PARIS 18,75,6.0,"31,10",1,Appartement,30.0,2.0,2.345803,48.887731,"326000,00"
13854,293869,Vente,RUE,DES POISSONNIERS,75018,PARIS 18,75,242.0,"21,70",1,Appartement,21.0,1.0,2.350775,48.886948,"155400,00"
13855,293870,Vente,RUE,CAVALLOTTI,75018,PARIS 18,75,14.0,"37,64",2,Appartement,37.0,2.0,2.328293,48.886119,"390300,00"
13856,293871,Vente,IMP,DU CURE,75018,PARIS 18,75,74.0,"26,78",1,Appartement,28.0,2.0,2.358168,48.891018,"200000,00"
13858,293875,Vente,RUE,CAULAINCOURT,75018,PARIS 18,75,104.0,"52,88",2,Appartement,50.0,3.0,2.3405970000000003,48.889799,"520000,00"
13861,293881,Vente,RUE,DAMREMONT,75018,PARIS 18,75,771.0,"34,08",1,Appartement,32.0,2.0,2.338711,48.89671,"320000,00"
13862,293883,Vente,RUE,PAJOL,75018,PARIS 18,75,10.0,"32,35",2,Appartement,30.0,3.0,2.360784,48.886052,"230000,00"
13863,293885,Vente,RUE,RIQUET,75018,PARIS 18,75,29.0,"61,29",4,Appartement,57.0,4.0,2.361117,48.890157,"624000,00"
13864,293889,Vente,RUE,CYRANO DE BERGERAC,75018,PARIS 18,75,44.0,"40,05",2,Appartement,44.0,2.0,2.342051,48.890893,"410000,00"
13865,293890,Vente,RUE,DU POLE NORD,75018,PARIS 18,75,2.0,"22,21",1,Appartement,25.0,1.0,2.33851,48.894074,"154340,00"
13866,293891,Vente,RUE,LAMARCK,75018,PARIS 18,75,41.0,"14,54",1,Appartement,12.0,1.0,2.329141,48.891083,"115000,00"
13867,293894,Vente,RUE,DES CLOYS,75018,PARIS 18,75,13.0,"54,78",2,Appartement,53.0,3.0,2.339404,48.892862,"600000,00"
13868,293895,Vente,RUE,PAUL ALBERT,75018,PARIS 18,75,24.0,"15,75",1,Appartement,18.0,1.0,2.34499,48.886597,"130000,00"
13871,293904,Vente,RUE,MARX DORMOY,75018,PARIS 18,75,141.0,"44,02",1,Appartement,46.0,2.0,2.359666,48.887849,"328000,00"
13872,293905,Vente,RUE,PAUL ALBERT,75018,PARIS 18,75,5.0,"20,51",1,Appartement,21.0,1.0,2.3452580000000003,48.887389,"180000,00"
13874,293909,Vente,RUE,DES POISSONNIERS,75018,PARIS 18,75,241.0,"16,20",1,Appartement,17.0,1.0,2.350775,48.886948,"135000,00"
13875,293910,Vente,CITE,HERMEL,75018,PARIS 18,75,23.0,"29,11",1,Appartement,29.0,2.0,2.344355,48.890624,"244500,00"
13876,293911,Vente,RUE,VERSIGNY,75018,PARIS 18,75,22.0,"34,05",1,Appartement,34.0,2.0,2.343794,48.894672,"280000,00"
13877,293912,Vente,RUE,CYRANO DE BERGERAC,75018,PARIS 18,75,54.0,"37,72",2,Appartement,38.0,2.0,2.342051,48.890893,"304000,00"
13878,293917,Vente,RUE,CHAMPIONNET,75018,PARIS 18,75,21.0,"61,03",2,Appartement,60.0,3.0,2.338296,48.895398,"662000,00"
13879,293918,Vente,RUE,DU POTEAU,75018,PARIS 18,75,2.0,"24,42",2,Appartement,23.0,2.0,2.339067,48.896087,"180000,00"
13880,293919,Vente,RUE,DE L EVANGILE,75018,PARIS 18,75,18.0,"23,88",1,Appartement,28.0,1.0,2.363035,48.892792,"213000,00"
13881,293920,Vente,RUE,MARCADET,75018,PARIS 18,75,19.0,"80,26",2,Appartement,79.0,4.0,2.347894,48.890314,"670000,00"
13882,293921,Vente,RUE,DOUDEAUVILLE,75018,PARIS 18,75,35.0,"48,21",2,Appartement,47.0,3.0,2.354306,48.888469,"415000,00"
13883,293922,Vente,RUE,LABAT,75018,PARIS 18,75,110.0,"63,17",2,Appartement,64.0,3.0,2.348835,48.889195,"637100,00"
13884,293924,Vente,RUE,GUSTAVE ROUANET,75018,PARIS 18,75,218.0,"46,20",1,Appartement,44.0,3.0,2.341027,48.896457,"372200,00"
13886,293931,Vente,RUE,ANDRE ANTOINE,75018,PARIS 18,75,49.0,"10,35",1,Appartement,10.0,1.0,2.33792,48.883811,"115000,00"
13887,293973,Vente,RUE,DE CLIGNANCOURT,75018,PARIS 18,75,27.0,"79,96",3,Appartement,84.0,3.0,2.34877,48.891236,"733000,00"
13889,293978,Vente,BD,ORNANO,75018,PARIS 18,75,2.0,"89,60",1,Appartement,90.0,4.0,2.346887,48.89523300000001,"640000,00"
13891,293983,Vente,RUE,ORDENER,75018,PARIS 18,75,19.0,"60,76",2,Appartement,62.0,3.0,2.338746,48.893404,"670000,00"
13892,293984,Vente,RUE,DU CANADA,75018,PARIS 18,75,18.0,"12,18",1,Appartement,10.0,1.0,2.362638,48.890265,"85500,00"
13894,293987,Vente,RUE,JACQUES KABLE,75018,PARIS 18,75,6.0,"33,57",1,Appartement,35.0,2.0,2.362245,48.886225,"290000,00"
13895,293988,Vente,RUE,CHAMPIONNET,75018,PARIS 18,75,112.0,"32,79",2,Appartement,29.0,1.0,2.334881,48.894636,"210000,00"
13896,293989,Vente,VLA,ORNANO,75018,PARIS 18,75,16.0,"32,60",1,Appartement,32.0,1.0,2.345305,48.896361,"325000,00"
13897,293990,Vente,RUE,DU BAIGNEUR,75018,PARIS 18,75,214.0,"32,90",2,Appartement,32.0,1.0,2.344945,48.890064,"315000,00"
13898,293991,Vente,RUE,MONTCALM,75018,PARIS 18,75,9.0,"34,01",1,Appartement,35.0,2.0,2.336385,48.892473,"290000,00"
13899,294000,Vente,RUE,LAGILLE,75018,PARIS 18,75,11.0,"84,01",2,Appartement,81.0,3.0,2.328866,48.89476,"880000,00"
13900,294002,Vente,RUE,ORDENER,75018,PARIS 18,75,4.0,"29,14",2,Appartement,32.0,2.0,2.348332,48.89169,"284000,00"
13902,294006,Vente,RUE,SQUARE CARPEAUX,75018,PARIS 18,75,19.0,"30,30",1,Appartement,26.0,1.0,2.332826,48.892546,"195000,00"
13903,294007,Vente,RUE,PAJOL,75018,PARIS 18,75,17.0,"29,01",2,Appartement,27.0,2.0,2.36332,48.892409,"265000,00"
13904,294010,Vente,RUE,SIMART,75018,PARIS 18,75,11.0,"17,40",1,Appartement,17.0,1.0,2.347203,48.891472,"149970,00"
13905,294011,Vente,RUE,SIMART,75018,PARIS 18,75,115.0,"10,62",1,Appartement,12.0,1.0,2.347796,48.89102800000001,"100000,00"
13906,294013,Vente,RUE,CAVALLOTTI,75018,PARIS 18,75,18.0,"50,96",2,Appartement,49.0,3.0,2.328339,48.886287,"300000,00"
13907,294014,Vente,RUE,DE CLIGNANCOURT,75018,PARIS 18,75,46.0,"45,88",1,Appartement,46.0,2.0,2.3490900000000003,48.893826,"379000,00"
13908,294020,Vente,RUE,DU MONT CENIS,75018,PARIS 18,75,29.0,"19,47",2,Appartement,28.0,2.0,2.347055,48.897694,"200000,00"
13909,294029,Vente,VLA,DANCOURT,75018,PARIS 18,75,138.0,"50,18",1,Appartement,50.0,2.0,2.341105,48.883169,"500000,00"
13910,294030,Vente,RUE,PHILIPPE DE GIRARD,75018,PARIS 18,75,26.0,"30,64",2,Appartement,30.0,2.0,2.360407,48.889849,"300000,00"
13911,294032,Vente,BD,NEY,75018,PARIS 18,75,8.0,"47,37",1,Appartement,55.0,3.0,2.33373,48.897536,"436405,00"
13912,294033,Vente,RUE,DU MONT CENIS,75018,PARIS 18,75,4.0,"30,04",1,Appartement,30.0,1.0,2.34573,48.895193,"338680,00"
13913,294034,Vente,RUE,MARCADET,75018,PARIS 18,75,194.0,"30,21",2,Appartement,29.0,1.0,2.3374580000000003,48.891314,"245000,00"
13914,294035,Vente,RUE,CUSTINE,75018,PARIS 18,75,16.0,"11,35",1,Appartement,11.0,1.0,2.348708,48.888001,"115000,00"
13917,294046,Vente,RUE,CORTOT,75018,PARIS 18,75,53.0,"71,84",1,Appartement,73.0,3.0,2.340996,48.887576,"830000,00"
13918,294047,Vente,RUE,DES ROSES,75018,PARIS 18,75,21.0,"25,74",2,Appartement,25.0,2.0,2.362659,48.893147,"235000,00"
13919,294048,Vente,RUE,NICOLET,75018,PARIS 18,75,1.0,"21,44",1,Appartement,20.0,1.0,2.345606,48.88801,"198000,00"
13920,294049,Vente,RUE,DUHESME,75018,PARIS 18,75,17.0,"42,40",1,Appartement,45.0,2.0,2.338061,48.890627,"500000,00"
13922,294052,Vente,SQ,LAMARCK,75018,PARIS 18,75,2.0,"27,62",2,Appartement,25.0,1.0,2.335571,48.890679,"266000,00"
13923,294053,Vente,RUE,DUHESME,75018,PARIS 18,75,18.0,"84,74",3,Appartement,115.0,5.0,2.342441,48.893097,"859000,00"
13924,294055,Vente,BD,BARBES,75018,PARIS 18,75,46.0,"90,40",2,Appartement,105.0,4.0,2.349711,48.884566,"750000,00"
13925,294056,Vente,RUE,LABAT,75018,PARIS 18,75,24.0,"32,20",1,Appartement,32.0,2.0,2.347698,48.888953,"200000,00"
13926,294059,Vente,RUE,LAMARCK,75018,PARIS 18,75,30.0,"43,76",1,Appartement,43.0,3.0,2.336455,48.890195,"480000,00"
13928,294063,Vente,BD,BARBES,75018,PARIS 18,75,21.0,"18,62",2,Appartement,21.0,1.0,2.349397,48.89131500000001,"185000,00"
13929,294064,Vente,RUE,DES POISSONNIERS,75018,PARIS 18,75,15.0,"18,87",1,Appartement,19.0,1.0,2.349923,48.885652,"140000,00"
13930,294067,Vente,RUE,DUHESME,75018,PARIS 18,75,15.0,"28,40",1,Appartement,27.0,1.0,2.337469,48.890439,"309500,00"
13932,294071,Vente,RUE,EUGENE SUE,75018,PARIS 18,75,206.0,"45,85",4,Appartement,43.0,3.0,2.346321,48.890915,"447180,00"
13933,294080,Vente,BD,BARBES,75018,PARIS 18,75,14.0,"32,11",1,Appartement,33.0,2.0,2.349343,48.887033,"326000,00"
13934,294085,Vente,RUE,CAULAINCOURT,75018,PARIS 18,75,49.0,"60,75",1,Appartement,54.0,3.0,2.342238,48.889666,"610000,00"
13935,294087,Vente,AV,DE SAINT OUEN,75018,PARIS 18,75,1015.0,"31,54",2,Appartement,32.0,1.0,2.32795,48.894009,"241000,00"
13937,294102,Vente,RUE,DE TRETAIGNE,75018,PARIS 18,75,9.0,"85,65",1,Appartement,83.0,4.0,2.342135,48.891938,"918000,00"
13939,294107,Vente,RUE,DE TORCY,75018,PARIS 18,75,231.0,"28,32",2,Appartement,28.0,1.0,2.362847,48.891344,"237000,00"
13940,294110,Vente,RUE,CHAMPIONNET,75018,PARIS 18,75,1241.0,"46,06",2,Appartement,36.0,1.0,2.337268,48.895319,"380000,00"
13941,294111,Vente,RUE,COYSEVOX,75018,PARIS 18,75,3.0,"53,40",2,Appartement,54.0,3.0,2.329805,48.891916,"605000,00"
13942,294112,Vente,RUE,DU NORD,75018,PARIS 18,75,1.0,"17,44",1,Appartement,20.0,2.0,2.349782,48.893101,"115000,00"
13944,294115,Vente,RUE,DOUDEAUVILLE,75018,PARIS 18,75,1073.0,"60,81",2,Appartement,60.0,3.0,2.35287,48.888492,"509450,00"
13945,294117,Vente,RUE,DUHESME,75018,PARIS 18,75,21.0,"53,42",1,Appartement,65.0,3.0,2.345016,48.895104,"550000,00"
13947,294121,Vente,RUE,LETORT,75018,PARIS 18,75,106.0,"71,07",3,Appartement,68.0,3.0,2.343219,48.895323,"625000,00"
13949,294132,Vente,RUE,LAGILLE,75018,PARIS 18,75,1654.0,"67,26",2,Appartement,67.0,3.0,2.32897,48.894584,"576000,00"
13950,294133,Vente,RUE,DE CLIGNANCOURT,75018,PARIS 18,75,7.0,"43,89",1,Appartement,45.0,3.0,2.348457,48.890012,"420000,00"
13951,294134,Vente,RUE,PIERRE PICARD,75018,PARIS 18,75,1024.0,"62,58",2,Appartement,63.0,2.0,2.346526,48.88472,"600000,00"
13952,294135,Vente,RUE,SIMART,75018,PARIS 18,75,15.0,"12,85",1,Appartement,14.0,1.0,2.347905,48.890947,"150000,00"
13953,294137,Vente,RUE,DU RUISSEAU,75018,PARIS 18,75,23.0,"37,93",1,Appartement,36.0,2.0,2.339867,48.892289,"313000,00"
13955,294141,Vente,RUE,DUHESME,75018,PARIS 18,75,203.0,"12,13",1,Appartement,13.0,1.0,2.345179,48.89522,"115000,00"
13956,294142,Vente,RUE,CHAMPIONNET,75018,PARIS 18,75,155.0,"43,08",2,Appartement,45.0,2.0,2.33351,48.89433,"346000,00"
13958,294144,Vente,RUE,BUZELIN,75018,PARIS 18,75,21.0,"37,65",3,Appartement,32.0,3.0,2.363887,48.891102,"320000,00"
13959,294145,Vente,RUE,MARCADET,75018,PARIS 18,75,16.0,"40,75",1,Appartement,38.0,3.0,2.32879,48.892856,"384410,00"
13960,294146,Vente,RUE,EUGENE SUE,75018,PARIS 18,75,12.0,"43,79",4,Appartement,43.0,3.0,2.34648,48.89095800000001,"479000,00"
13961,294150,Vente,RUE,DEJEAN,75018,PARIS 18,75,12.0,"55,55",1,Appartement,52.0,3.0,2.350325,48.887339,"453000,00"
13964,294190,Vente,RUE,DE CLIGNANCOURT,75018,PARIS 18,75,5.0,"26,48",1,Appartement,28.0,1.0,2.349166,48.893173,"230000,00"
13965,294191,Vente,AV,DE CLICHY,75018,PARIS 18,75,12.0,"66,74",1,Appartement,67.0,3.0,2.326016,48.886939,"650000,00"
13967,294196,Vente,RUE,D ORSEL,75018,PARIS 18,75,4.0,"66,21",1,Appartement,70.0,3.0,2.346716,48.883963,"699000,00"
13968,294197,Vente,RUE,BELLIARD,75018,PARIS 18,75,927.0,"36,85",1,Appartement,34.0,2.0,2.339596,48.896846,"289000,00"
13969,294198,Vente,RUE,CYRANO DE BERGERAC,75018,PARIS 18,75,34.0,"22,35",2,Appartement,22.0,1.0,2.342051,48.890893,"192000,00"
13972,294206,Vente,RUE,VERSIGNY,75018,PARIS 18,75,14.0,"44,96",2,Appartement,47.0,2.0,2.343433,48.894767,"460000,00"
13973,294207,Vente,BD,NEY,75018,PARIS 18,75,10.0,"54,26",2,Appartement,43.0,3.0,2.333268,48.897526,"465000,00"
13974,294208,Vente,RUE,ST MATHIEU,75018,PARIS 18,75,13.0,"54,70",1,Appartement,52.0,2.0,2.354584,48.88631,"428000,00"
13975,294212,Vente,RUE,DE LA GOUTTE D OR,75018,PARIS 18,75,14.0,"52,31",2,Appartement,56.0,3.0,2.350433,48.885224,"400000,00"
13976,294213,Vente,RUE,DE CLIGNANCOURT,75018,PARIS 18,75,13.0,"50,22",3,Appartement,49.0,2.0,2.347661,48.887276,"521000,00"
13978,294216,Vente,RUE,SIMART,75018,PARIS 18,75,119.0,"32,91",4,Appartement,32.0,2.0,2.347796,48.89102800000001,"180023,00"
13980,294218,Vente,RUE,MARCADET,75018,PARIS 18,75,127.0,"42,87",2,Appartement,43.0,2.0,2.350491,48.890497,"290000,00"
13981,294219,Vente,RUE,DE TOMBOUCTOU,75018,PARIS 18,75,11.0,"86,02",2,Appartement,87.0,4.0,2.356178,48.884522,"585000,00"
13982,294220,Vente,BD,DE CLICHY,75018,PARIS 18,75,243.0,"94,76",2,Appartement,109.0,5.0,2.334775,48.883366,"1130000,00"
13983,294222,Vente,RUE,MARCADET,75018,PARIS 18,75,114.0,"39,89",2,Appartement,38.0,3.0,2.354702,48.890297,"388500,00"
13984,294229,Vente,RUE,HERMEL,75018,PARIS 18,75,27.0,"24,85",1,Appartement,30.0,2.0,2.34482,48.891882,"255000,00"
13985,294230,Vente,RUE,CAMILLE TAHAN,75018,PARIS 18,75,7.0,"62,72",1,Appartement,76.0,3.0,2.32851,48.886484,"601600,00"
13988,294233,Vente,RUE,STE ISAURE,75018,PARIS 18,75,12.0,"32,77",1,Appartement,31.0,2.0,2.344137,48.893293,"321210,00"
13989,294234,Vente,RUE,YVONNE LE TAC,75018,PARIS 18,75,2.0,"8,34",1,Appartement,12.0,1.0,2.340797,48.884116,"100000,00"
13991,294236,Vente,RUE,ORDENER,75018,PARIS 18,75,109.0,"28,43",2,Appartement,34.0,2.0,2.348932,48.891579,"220000,00"
13993,294241,Vente,RUE,BACHELET,75018,PARIS 18,75,124.0,"26,46",1,Appartement,28.0,1.0,2.344803,48.888638,"231700,00"
13994,294242,Vente,RUE,MARCADET,75018,PARIS 18,75,49.0,"16,16",1,Appartement,15.0,1.0,2.352596,48.890342,"160000,00"
13995,294245,Vente,RUE,ETEX,75018,PARIS 18,75,408.0,"54,39",2,Appartement,47.0,2.0,2.328297,48.890655,"458000,00"
13999,294254,Vente,RUE,DES POISSONNIERS,75018,PARIS 18,75,28.0,"41,67",1,Appartement,42.0,3.0,2.35074,48.886574,"377000,00"
14000,294257,Vente,BD,DE LA CHAPELLE,75018,PARIS 18,75,133.0,"42,92",1,Appartement,44.0,2.0,2.363719,48.884601,"250000,00"
14001,294259,Vente,RUE,CAPRON,75018,PARIS 18,75,1029.0,"17,96",1,Appartement,15.0,1.0,2.328212,48.885465,"153500,00"
14004,294264,Vente,RUE,CHAMPIONNET,75018,PARIS 18,75,1075.0,"61,09",2,Appartement,63.0,3.0,2.337268,48.895319,"575000,00"
14005,294265,Vente,RUE,CHAMPIONNET,75018,PARIS 18,75,1978.0,"31,30",2,Appartement,33.0,1.0,2.337268,48.895319,"307000,00"
14006,294266,Vente,RUE,DE SUEZ,75018,PARIS 18,75,6.0,"79,78",1,Appartement,80.0,4.0,2.352514,48.887588,"682000,00"
14007,294268,Vente,RUE,LAMARCK,75018,PARIS 18,75,7.0,"45,78",1,Appartement,47.0,2.0,2.338193,48.889955,"490000,00"
14009,294270,Vente,RUE,FERDINAND FLOCON,75018,PARIS 18,75,26.0,"13,31",1,Appartement,15.0,1.0,2.345804,48.891182,"150000,00"
14011,294273,Vente,RUE,DE LA CHAPELLE,75018,PARIS 18,75,14.0,"45,68",1,Appartement,45.0,2.0,2.359625,48.892339,"290000,00"
14012,294276,Vente,RUE,DE LA CHAPELLE,75018,PARIS 18,75,17.0,"41,31",1,Appartement,45.0,3.0,2.359625,48.892339,"263040,00"
14013,294279,Vente,RUE,DES ROSES,75018,PARIS 18,75,39.0,"31,15",2,Appartement,29.0,2.0,2.3619830000000004,48.893299,"257610,00"
14014,294280,Vente,RUE,DOUDEAUVILLE,75018,PARIS 18,75,61.0,"30,05",2,Appartement,40.0,2.0,2.3524540000000003,48.888455,"285000,00"
14015,294281,Vente,RUE,DE SUEZ,75018,PARIS 18,75,39.0,"53,80",2,Appartement,46.0,3.0,2.351182,48.887188,"462000,00"
14017,294284,Vente,VLA,DANCOURT,75018,PARIS 18,75,22.0,"53,37",1,Appartement,49.0,2.0,2.341299,48.883077,"541500,00"
14018,294285,Vente,RUE,DE CLIGNANCOURT,75018,PARIS 18,75,24.0,"61,11",1,Appartement,58.0,4.0,2.347714,48.886618,"657470,00"
14019,294286,Vente,BD,DE CLICHY,75018,PARIS 18,75,145.0,"20,29",3,Appartement,23.0,1.0,2.334775,48.883366,"190000,00"
14020,294287,Vente,RUE,BERTHE,75018,PARIS 18,75,12.0,"18,70",2,Appartement,26.0,2.0,2.340333,48.88538,"261500,00"
14024,294297,Vente,VLA,DANCOURT,75018,PARIS 18,75,258.0,"32,54",1,Appartement,37.0,1.0,2.340871,48.882808,"370000,00"
14026,294299,Vente,RUE,SIMART,75018,PARIS 18,75,22.0,"32,02",2,Appartement,37.0,2.0,2.347316,48.891387,"300000,00"
14027,294301,Vente,RUE,MARCADET,75018,PARIS 18,75,6.0,"12,56",1,Appartement,13.0,1.0,2.34179,48.891209,"148000,00"
14028,294302,Vente,IMP,GROSSE BOUTEILLE,75018,PARIS 18,75,11.0,"19,70",1,Appartement,20.0,1.0,2.339482,48.894765,"201000,00"
14030,294307,Vente,RUE,VAUVENARGUES,75018,PARIS 18,75,156.0,"90,03",2,Appartement,89.0,4.0,2.333219,48.89333,"850000,00"
14032,294315,Vente,RUE,SIMART,75018,PARIS 18,75,42.0,"22,05",2,Appartement,23.0,2.0,2.3466560000000003,48.89169,"130000,00"
14033,294316,Vente,AV,PTE DES POISSONNIERS,75018,PARIS 18,75,191.0,"19,47",1,Appartement,19.0,1.0,2.352359,48.900391,"126693,00"
