index,Code service CH,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,lon,lat,code_IRIS,code_district_admin,code_district_custom,Valeur fonciere
275416,,,,,,,,1,1505,Vente,103.0,,RUE,0012,DE L ABBE GROULT,75015,PARIS 15,75,115,,BS,117,,38,,9.0,"43,40",,,,,,,2,2.0,Appartement,,43.0,2.0,,,,2.299817,48.837537,751155723.0,57.0,Alleray Procession,"420000,00"
275417,,,,,,,,1,1378,Vente,150.0,,BD,4310,DE GRENELLE,75015,PARIS 15,75,115,,DF,49,,106,,75.0,"26,31",,,,,,,2,2.0,Appartement,,27.0,2.0,,,,2.299607,48.848324,751155912.0,59.0,Dupleix-Motte Picquet,"233000,00"
275418,,,,,,,,1,1387,Vente,329.0,,RUE,5456,LECOURBE,75015,PARIS 15,75,115,,BJ,1,,18,"53,64",,,,,,,,,1,2.0,Appartement,,50.0,2.0,,,,2.284624,48.837174,751155710.0,57.0,Vaugirard-Parc des Expositions,"425000,00"
275420,,,,,,,,1,1390,Vente,9.0,,RUE,1151,BOUILLOUX LAFONT,75015,PARIS 15,75,115,,EV,43,,19,"53,93",20.0,"52,33",31.0,,,,,,3,2.0,Appartement,,53.0,3.0,,,,2.279985,48.837009,751156002.0,60.0,Vaugirard-Parc des Expositions,"536000,00"
275422,,,,,,,,1,1326,Vente,22.0,,RUE,0324,ANDRE GIDE,75015,PARIS 15,75,115,,CM,72,,13,"38,33",71.0,,,,,,,,2,2.0,Appartement,,38.0,2.0,,,,2.312963,48.83724,751155801.0,58.0,Pasteur Montparnasse,"426400,00"
275425,,,,,,,,1,1388,Vente,56.0,,AV,3266,EMILE ZOLA,75015,PARIS 15,75,115,,GH,4,,388,"50,79",483.0,,,,,,,,2,2.0,Appartement,,52.0,1.0,,,,2.283672,48.846334000000006,751156015.0,60.0,Emeriau-Zola,"445000,00"
275428,,,,,,,,1,1390,Vente,22.0,,RUE,3177,DE L EGLISE,75015,PARIS 15,75,115,,EM,25,,29,"31,02",,,,,,,,,1,2.0,Appartement,,30.0,1.0,,,,2.2862080000000002,48.84482,751156017.0,60.0,Emeriau-Zola,"332500,00"
275429,,,,,,,,1,1505,Vente,52.0,,RUE,2459,DE LA CROIX NIVERT,75015,PARIS 15,75,115,,EF,90,,36,"67,40",79.0,,,,,,,,2,2.0,Appartement,,67.0,2.0,,,,2.298021,48.845579,751155902.0,59.0,Violet Commerce,"688200,00"
275432,,,,,,,,1,1390,Vente,36.0,,RUE,3031,DURANTON,75015,PARIS 15,75,115,,EQ,28,,9,"31,52",,,,,,,,,1,2.0,Appartement,,32.0,2.0,,,,2.287372,48.839348,751156004.0,60.0,Vaugirard-Parc des Expositions,"235000,00"
275434,,,,,,,,1,1395,Vente,26.0,,RUE,9607,VASCO DE GAMA,75015,PARIS 15,75,115,,EV,56,,339,"66,00",875.0,,,,,,,,2,2.0,Appartement,,66.0,3.0,,,,2.283242,48.837039000000004,751156002.0,60.0,Vaugirard-Parc des Expositions,"700000,00"
275435,,,,,,,,1,1429,Vente,12.0,,RUE,8258,ROBERT FLEURY,75015,PARIS 15,75,115,,BY,10,,14,"36,30",36.0,,,,,,,,2,2.0,Appartement,,44.0,2.0,,,,2.301495,48.843711,751155810.0,58.0,Cambronne-Garibaldi,"271200,00"
275436,,,,,,,,1,1326,Vente,6.0,,RUE,4038,DU GAL ESTIENNE,75015,PARIS 15,75,115,,EM,12,,18,"33,89",5.0,,,,,,,,2,2.0,Appartement,,33.0,2.0,,,,2.284201,48.844122,751156017.0,60.0,Citroën-Boucicaut,"379950,00"
275441,,,,,,,,1,1388,Vente,30.0,,RUE,2459,DE LA CROIX NIVERT,75015,PARIS 15,75,115,,DF,108,,15,"50,04",,,,,,,,,1,2.0,Appartement,,49.0,3.0,,,,2.299313,48.846477,751155912.0,59.0,Dupleix-Motte Picquet,"521000,00"
275442,,,,,,,,1,1389,Vente,47.0,,RUE,8384,ROUELLE,75015,PARIS 15,75,115,,DW,24,,33,"23,23",,,,,,,,,1,2.0,Appartement,,26.0,3.0,,,,2.2896799999999997,48.849544,751155909.0,59.0,Emeriau-Zola,"295000,00"
275443,,,,,,,,1,1390,Vente,145.0,,RUE,5814,DE LOURMEL,75015,PARIS 15,75,115,,EQ,12,,8,"35,46",,,,,,,,,1,2.0,Appartement,,36.0,1.0,,,,2.2841139999999998,48.840389,751156006.0,60.0,Citroën-Boucicaut,"332000,00"
275445,,,,,,,,1,1390,Vente,31.0,,RUE,7845,DE LA PROCESSION,75015,PARIS 15,75,115,,CK,91,,72,,9.0,"52,40",,,,,,,2,2.0,Appartement,,53.0,3.0,,,,2.307452,48.838086,751155805.0,58.0,Alleray Procession,"470000,00"
275453,,,,,,,,1,1387,Vente,34.0,,RUE,2713,DESAIX,75015,PARIS 15,75,115,,DP,17,,30,"101,20",31.0,,,,,,,,2,2.0,Appartement,,105.0,4.0,,,,2.292332,48.852404,751155918.0,59.0,Dupleix-Motte Picquet,"1210000,00"
275454,,,,,,,,1,1390,Vente,7.0,,RUE,7117,PAUL BARRUEL,75015,PARIS 15,75,115,,AB,42,,139,,92.0,"58,74",,,,,,,2,2.0,Appartement,,58.0,2.0,,,,2.304758,48.839794,751155730.0,57.0,Alleray Procession,"545000,00"
275456,,,,,,,,1,1391,Vente,67.0,,BD,7089,PASTEUR,75015,PARIS 15,75,115,,CJ,52,,10,"88,24",30.0,,,,,,,,2,2.0,Appartement,,89.0,4.0,,,,2.314884,48.840923,751155816.0,58.0,Pasteur Montparnasse,"850600,00"
275457,,,,,,,,1,1391,Vente,370.0,,RUE,9624,DE VAUGIRARD,75015,PARIS 15,75,115,,BH,1,,38,"43,10",,,,,,,,,1,2.0,Appartement,,53.0,2.0,,,,2.290248,48.834082,751155709.0,57.0,Vaugirard-Parc des Expositions,"390000,00"
275459,,,,,,,,1,1395,Vente,2.0,,RUE,4028,DU GAL DE LARMINAT,75015,PARIS 15,75,115,,DH,43,,192,,229.0,,,,,,,,2,2.0,Appartement,,146.0,4.0,,,,2.298881,48.85024,751155914.0,59.0,Dupleix-Motte Picquet,"850000,00"
275461,,,,,,,,1,1378,Vente,10.0,A,RUE,5601,LERICHE,75015,PARIS 15,75,115,,BM,136,,12,"29,37",,,,,,,,,1,2.0,Appartement,,25.0,2.0,,,,2.294494,48.835478,751155707.0,57.0,Vaugirard-Parc des Expositions,"230000,00"
275462,,,,,,,,1,1388,Vente,16.0,A,RUE,3974,GASTON DE CAILLAVET,75015,PARIS 15,75,115,,DU,2,,406,,407.0,,60.0,,,,,,3,2.0,Appartement,,88.0,4.0,,,,2.2843240000000002,48.848981,751155908.0,59.0,Emeriau-Zola,"785000,00"
275463,,,,,,,,1,1505,Vente,348.0,,RUE,5456,LECOURBE,75015,PARIS 15,75,115,,EV,56,,432,"104,55",956.0,,,,,,,,2,2.0,Appartement,,108.0,5.0,,,,2.2831580000000002,48.836884999999995,751156002.0,60.0,Vaugirard-Parc des Expositions,"1132400,00"
275465,,,,,,,,1,1390,Vente,66.0,,RUE,0890,DES BERGERS,75015,PARIS 15,75,115,,ER,54,,20,,41.0,,,,,,,,2,2.0,Appartement,,33.0,1.0,,,,2.280084,48.841796,751156012.0,60.0,Citroën-Boucicaut,"331170,00"
275466,,,,,,,,1,1390,Vente,66.0,,RUE,0890,DES BERGERS,75015,PARIS 15,75,115,,ER,54,,22,,,,,,,,,,1,2.0,Appartement,,53.0,2.0,,,,2.280084,48.841796,751156012.0,60.0,Citroën-Boucicaut,"331170,00"
275467,,,,,,,,1,1403,Vente,361.0,,RUE,5456,LECOURBE,75015,PARIS 15,75,115,,BJ,57,,181,"30,00",644.0,,,,,,,,2,2.0,Appartement,,30.0,1.0,,,,2.282213,48.836166,751155710.0,57.0,Vaugirard-Parc des Expositions,"315000,00"
275468,,,,,,,,1,1385,Vente,42.0,,RUE,1019,BLOMET,75015,PARIS 15,75,115,,CE,34,,33,,54.0,,,,,,,,2,2.0,Appartement,,41.0,2.0,,,,2.3057849999999998,48.842727000000004,751155806.0,58.0,Cambronne-Garibaldi,"460000,00"
275470,,,,,,,,1,1390,Vente,6.0,,VLA,7554,POIRIER,75015,PARIS 15,75,115,,BZ,30,,10,"79,88",29.0,,,,,,,,2,2.0,Appartement,,81.0,4.0,,,,2.3041970000000003,48.843962,751155809.0,58.0,Cambronne-Garibaldi,"842200,00"
275477,,,,,,,,1,1371,Vente,113.0,,RUE,6555,DES MORILLONS,75015,PARIS 15,75,115,,AI,83,,30,"17,60",35.0,,,,,,,,2,2.0,Appartement,,17.0,1.0,,,,2.306393,48.831538,751155719.0,57.0,Georges Brassens,"116000,00"
275478,,,,,,,,1,1378,Vente,21.0,,BD,4310,DE GRENELLE,75015,PARIS 15,75,115,,DO,14,,48,"18,46",,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,2.290295,48.853326,751155918.0,59.0,Dupleix-Motte Picquet,"210000,00"
275479,,,,,,,,1,1388,Vente,8.0,,VLA,7554,POIRIER,75015,PARIS 15,75,115,,BZ,31,,8,"41,69",,,,,,,,,1,2.0,Appartement,,41.0,2.0,,,,2.3040979999999998,48.844106,751155809.0,58.0,Cambronne-Garibaldi,"388000,00"
275481,,,,,,,,1,1371,Vente,12.0,,RUE,2311,COPREAUX,75015,PARIS 15,75,115,,CG,51,,211,,59.0,"28,47",,,,,,,2,2.0,Appartement,,28.0,1.0,,,,2.306512,48.842191,751155806.0,58.0,Cambronne-Garibaldi,"238000,00"
275482,,,,,,,,1,1388,Vente,8.0,,IMP,6167,MATHIEU,75015,PARIS 15,75,115,,CJ,75,,289,"45,51",,,,,,,,,1,2.0,Appartement,,50.0,1.0,,,,2.312911,48.841306,751155803.0,58.0,Pasteur Montparnasse,"429105,00"
275483,,,,,,,,1,1388,Vente,8.0,,IMP,6167,MATHIEU,75015,PARIS 15,75,115,,CJ,75,,267,,,,,,,,,,1,2.0,Appartement,,52.0,2.0,,,,2.312911,48.841306,751155803.0,58.0,Pasteur Montparnasse,"429105,00"
275487,,,,,,,,1,1391,Vente,15.0,,RUE,5275,LAKANAL,75015,PARIS 15,75,115,,EG,50,,647,"82,56",757.0,,,,,,,,2,2.0,Appartement,,80.0,3.0,,,,2.294916,48.844169,751155901.0,59.0,Violet Commerce,"810000,00"
275491,,,,,,,,1,1390,Vente,14.0,,SQ,2714,DESAIX,75015,PARIS 15,75,115,,DP,12,,16,"78,03",2.0,,,,,,,,2,2.0,Appartement,,78.0,3.0,,,,2.292109,48.852877,751155918.0,59.0,Dupleix-Motte Picquet,"745000,00"
275497,,,,,,,,1,1391,Vente,36.0,,RUE,4915,JEAN MARIDOR,75015,PARIS 15,75,115,,EU,33,,6,"73,06",,,,,,,,,1,2.0,Appartement,,62.0,3.0,,,,2.287387,48.838229999999996,751156003.0,60.0,Vaugirard-Parc des Expositions,"588090,00"
275499,,,,,,,,1,1391,Vente,97.0,,RUE,6889,OLIVIER DE SERRES,75015,PARIS 15,75,115,,AN,8,,2,"41,32",,,,,,,,,1,2.0,Appartement,,42.0,3.0,,,,2.29335,48.831943,751155705.0,57.0,Georges Brassens,"308750,00"
275500,,,,,,,,1,1391,Vente,27.0,B,RUE,4915,JEAN MARIDOR,75015,PARIS 15,75,115,,EQ,76,,25,"18,76",,,,,,,,,1,2.0,Appartement,,32.0,1.0,,,,2.287025,48.838609999999996,751156004.0,60.0,Vaugirard-Parc des Expositions,"225000,00"
275501,,,,,,,,1,1505,Vente,88.0,,RUE,5456,LECOURBE,75015,PARIS 15,75,115,,BZ,27,,261,"60,23",310.0,,,,,,,,2,2.0,Appartement,,63.0,2.0,,,,2.304737,48.843340000000005,751155809.0,58.0,Cambronne-Garibaldi,"607000,00"
275503,,,,,,,,1,1391,Vente,58.0,,RUE,6889,OLIVIER DE SERRES,75015,PARIS 15,75,115,,BM,13,,110,"58,15",125.0,,,,,,,,2,2.0,Appartement,,57.0,3.0,,,,2.295331,48.834254,751155707.0,57.0,Vaugirard-Parc des Expositions,"535249,00"
275504,,,,,,,,1,1505,Vente,25.0,,RUE,9316,TIPHAINE,75015,PARIS 15,75,115,,DG,73,,4,,7.0,,,,,,,,2,2.0,Appartement,,68.0,3.0,,,,2.296711,48.848791999999996,751155911.0,59.0,Dupleix-Motte Picquet,"720000,00"
275505,,,,,,,,1,1351,Vente,24.0,,RUE,9902,DES VOLONTAIRES,75015,PARIS 15,75,115,,CG,77,,15,,16.0,,38.0,,,,,,3,2.0,Appartement,,88.0,3.0,,,,2.3076470000000002,48.841749,751155806.0,58.0,Cambronne-Garibaldi,"910000,00"
275507,,,,,,,,1,1378,Vente,79.0,,QUAI,0318,ANDRE CITROEN,75015,PARIS 15,75,115,,FW,40,,258,"48,68",,,,,,,,,1,2.0,Appartement,,49.0,2.0,,,,2.276439,48.844743,751156012.0,60.0,Citroën-Boucicaut,"526000,00"
275508,,,,,,,,1,1351,Vente,23.0,,RUE,4263,GRAMME,75015,PARIS 15,75,115,,EG,21,,24,"33,90",,,,,,,,,1,2.0,Appartement,,33.0,2.0,,,,2.296552,48.844887,751155902.0,59.0,Violet Commerce,"369150,00"
275511,,,,,,,,1,1385,Vente,68.0,,RUE,1663,DES CEVENNES,75015,PARIS 15,75,115,,ES,13,,569,"68,65",719.0,,,,,,,,2,2.0,Appartement,,72.0,4.0,,,,2.282384,48.841515,751156005.0,60.0,Citroën-Boucicaut,"646000,00"
275512,,,,,,,,1,1396,Vente,4.0,A,RUE,8253,ROBERT DE FLERS,75015,PARIS 15,75,115,,DS,4,,195,"86,39",61.0,,,,,,,,2,2.0,Appartement,,87.0,3.0,,,,2.285218,48.850564,751155908.0,59.0,Emeriau-Zola,"691000,00"
275513,,,,,,,,1,1397,Vente,40.0,,RUE,2466,DE CRONSTADT,75015,PARIS 15,75,115,,AK,20,,18,,50.0,,,,,,,,2,2.0,Appartement,,70.0,3.0,,,,2.3011049999999997,48.833433,751155716.0,57.0,Georges Brassens,"720000,00"
275519,,,,,,,,1,1394,Vente,167.0,,RUE,2300,DE LA CONVENTION,75015,PARIS 15,75,115,,BR,12,,8,"67,00",84.0,,,,,,,,2,2.0,Appartement,,66.0,3.0,,,,2.294038,48.838433,751155725.0,57.0,Saint Lambert,"645000,00"
275522,,,,,,,,1,1387,Vente,62.0,,RUE,9607,VASCO DE GAMA,75015,PARIS 15,75,115,,BJ,25,,118,,70.0,"82,76",,,,,,,2,2.0,Appartement,,90.0,4.0,,,,2.2845619999999998,48.835905,751155710.0,57.0,Vaugirard-Parc des Expositions,"737000,00"
275524,,,,,,,,1,1403,Vente,9.0,,RUE,4915,JEAN MARIDOR,75015,PARIS 15,75,115,,EQ,56,,21,"23,03",81.0,,,,,,,,2,2.0,Appartement,,23.0,1.0,,,,2.285638,48.839424,751156004.0,60.0,Vaugirard-Parc des Expositions,"235000,00"
275527,,,,,,,,1,1387,Vente,214.0,,RUE,2459,DE LA CROIX NIVERT,75015,PARIS 15,75,115,,BK,28,,18,"29,76",33.0,,,,,,,,2,2.0,Appartement,,28.0,2.0,,,,2.2893790000000003,48.836965,751155710.0,57.0,Vaugirard-Parc des Expositions,"302631,00"
275528,,,,,,,,1,1384,Vente,214.0,,RUE,5456,LECOURBE,75015,PARIS 15,75,115,,BP,28,,33,,52.0,,,,,,,,2,2.0,Appartement,,72.0,3.0,,,,2.294398,48.840136,751155726.0,57.0,Saint Lambert,"650000,00"
275530,,,,,,,,1,1395,Vente,5.0,,RUE,2554,DE DANTZIG,75015,PARIS 15,75,115,,AK,1,,71,"25,37",,,,,,,,,1,2.0,Appartement,,26.0,1.0,,,,2.300759,48.835389,751155716.0,57.0,Georges Brassens,"260000,00"
275532,,,,,,,,1,1391,Vente,32.0,B,RUE,2361,DU COTENTIN,75015,PARIS 15,75,115,,CN,7,,86,,9.0,"49,23",,,,,,,2,2.0,Appartement,,52.0,2.0,,,,2.313043,48.838669,751155803.0,58.0,Pasteur Montparnasse,"557140,00"
275533,,,,,,,,1,1378,Vente,14.0,,RUE,3654,FIRMIN GILLOT,75015,PARIS 15,75,115,,BF,60,,7,"32,33",,,,,,,,,1,2.0,Appartement,,32.0,2.0,,,,2.2907990000000003,48.832279,751155706.0,57.0,Vaugirard-Parc des Expositions,"256000,00"
275537,,,,,,,,1,1384,Vente,113.0,,RUE,5456,LECOURBE,75015,PARIS 15,75,115,,BU,28,,220,"69,81",,,,,,,,,1,2.0,Appartement,,68.0,2.0,,,,2.302262,48.842299,751155729.0,57.0,Saint Lambert,"619000,00"
275539,,,,,,,,1,1389,Vente,97.0,,RUE,0012,DE L ABBE GROULT,75015,PARIS 15,75,115,,BS,120,,103,,51.0,"52,48",,,,,,,2,2.0,Appartement,,52.0,2.0,,,,2.299343,48.837855,751155723.0,57.0,Alleray Procession,"555800,00"
275540,,,,,,,,1,1298,Vente,19.0,,RUE,4981,JOBBE DUVAL,75015,PARIS 15,75,115,,AL,29,,44,,7.0,"47,31",,,,,,,2,2.0,Appartement,,47.0,3.0,,,,2.298083,48.833857,751155715.0,57.0,Georges Brassens,"530000,00"
275541,,,,,,,,1,1385,Vente,11.0,,RUE,2245,DU COMMERCE,75015,PARIS 15,75,115,,DF,13,,114,"15,15",,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,2.2972919999999997,48.848427,751155912.0,59.0,Dupleix-Motte Picquet,"205000,00"
275542,,,,,,,,1,1397,Vente,35.0,,RUE,4463,DU HAMEAU,75015,PARIS 15,75,115,,BE,57,,3,"36,34",49.0,,,,,,,,2,2.0,Appartement,,36.0,2.0,,,,2.287107,48.833766,751155708.0,57.0,Vaugirard-Parc des Expositions,"345024,00"
275546,,,,,,,,1,1395,Vente,27.0,,RUE,5626,LETELLIER,75015,PARIS 15,75,115,,DG,122,,59,"69,82",6.0,,,,,,,,2,2.0,Appartement,,70.0,3.0,,,,2.296036,48.848071999999995,751155911.0,59.0,Dupleix-Motte Picquet,"665000,00"
275548,,,,,,,,1,1393,Vente,9.0,,RUE,4430,GUTENBERG,75015,PARIS 15,75,115,,FX,23,,13,"16,55",,,,,,,,,1,2.0,Appartement,,16.0,1.0,,,,2.282012,48.844885999999995,751156013.0,60.0,Emeriau-Zola,"179245,00"
275549,,,,,,,,1,1394,Vente,11.0,,RUE,5814,DE LOURMEL,75015,PARIS 15,75,115,,DJ,67,,59,"27,62",,,,,,,,,1,2.0,Appartement,,28.0,1.0,,,,2.291835,48.849922,751155910.0,59.0,Dupleix-Motte Picquet,"307000,00"
275552,,,,,,,,1,1397,Vente,24.0,,RUE,6377,MIOLLIS,75015,PARIS 15,75,115,,CY,95,,2217,"51,43",2250.0,,,,,,,,2,2.0,Appartement,,52.0,2.0,,,,2.304009,48.845963,751155811.0,58.0,Cambronne-Garibaldi,"500000,00"
275553,,,,,,,,1,1385,Vente,68.0,,RUE,1663,DES CEVENNES,75015,PARIS 15,75,115,,ES,13,,576,,675.0,"37,74",,,,,,,2,2.0,Appartement,,40.0,2.0,,,,2.282384,48.841515,751156005.0,60.0,Citroën-Boucicaut,"415000,00"
275555,,,,,,,,1,1394,Vente,10.0,,RUE,2890,DOMBASLE,75015,PARIS 15,75,115,,BM,73,,22,"35,68",31.0,,,,,,,,2,2.0,Appartement,,35.0,2.0,,,,2.296498,48.83645,751155714.0,57.0,Vaugirard-Parc des Expositions,"379000,00"
275558,,,,,,,,1,1384,Vente,2.0,,PAS,3288,DES ENTREPRENEURS,75015,PARIS 15,75,115,,EH,26,,29,"51,71",,,,,,,,,1,2.0,Appartement,,51.0,2.0,,,,2.292491,48.844094,751155903.0,59.0,Violet Commerce,"490000,00"
275560,,,,,,,,1,1385,Vente,12.0,,RUE,4915,JEAN MARIDOR,75015,PARIS 15,75,115,,EQ,64,,8,"41,03",,,,,,,,,1,2.0,Appartement,,40.0,3.0,,,,2.285609,48.839273,751156004.0,60.0,Vaugirard-Parc des Expositions,"445420,00"
275561,,,,,,,,1,1385,Vente,43.0,,RUE,0012,DE L ABBE GROULT,75015,PARIS 15,75,115,,BQ,8,,16,"36,62",96.0,,,,,,,,2,2.0,Appartement,,37.0,2.0,,,,2.2955259999999997,48.840835,751155727.0,57.0,Saint Lambert,"384550,00"
275562,,,,,,,,1,1390,Vente,93.0,,RUE,0012,DE L ABBE GROULT,75015,PARIS 15,75,115,,BS,73,,24,"32,87",64.0,,,,,,,,2,2.0,Appartement,,35.0,2.0,,,,2.298889,48.838091,751155723.0,57.0,Alleray Procession,"278000,00"
275563,,,,,,,,1,1403,Vente,37.0,,RUE,6889,OLIVIER DE SERRES,75015,PARIS 15,75,115,,AL,7,,17,,4.0,"46,84",,,,,,,2,2.0,Appartement,,48.0,2.0,,,,2.29619,48.834919,751155715.0,57.0,Georges Brassens,"423250,00"
275564,,,,,,,,1,1387,Vente,14.0,,RUE,3132,EDMOND ROGER,75015,PARIS 15,75,115,,DY,48,,2208,"47,42",2259.0,,,,,,,,2,2.0,Appartement,,48.0,2.0,,,,2.289721,48.845457,751155904.0,59.0,Violet Commerce,"485000,00"
275571,,,,,,,,1,1389,Vente,25.0,,RUE,2459,DE LA CROIX NIVERT,75015,PARIS 15,75,115,,CY,13,,218,,82.0,"32,45",,,,,,,2,2.0,Appartement,,30.0,1.0,,,,2.299855,48.846639,751155810.0,58.0,Cambronne-Garibaldi,"295000,00"
275573,,,,,,,,1,1391,Vente,8.0,,RUE,8824,SARASATE,75015,PARIS 15,75,115,,EN,20,,10,"92,85",,,,,,,,,1,2.0,Appartement,,107.0,4.0,,,,2.2869029999999997,48.842268,751156018.0,60.0,Violet Commerce,"990000,00"
275577,,,,,,,,1,1391,Vente,204.0,,RUE,2459,DE LA CROIX NIVERT,75015,PARIS 15,75,115,,BK,12,,18,,234.0,,,,,,,,2,2.0,Appartement,,38.0,1.0,,,,2.289172,48.837834,751155710.0,57.0,Vaugirard-Parc des Expositions,"298000,00"
275578,,,,,,,,1,1393,Vente,3.0,,RUE,6174,MATHURIN REGNIER,75015,PARIS 15,75,115,,CH,76,,41,"75,09",520.0,,,,,,,,2,2.0,Appartement,,77.0,3.0,,,,2.307022,48.840807,751155804.0,58.0,Pasteur Montparnasse,"690000,00"
275579,,,,,,,,1,1378,Vente,54.0,,BD,6522,DU MONTPARNASSE,75015,PARIS 15,75,115,,CR,90,,7,"34,02",,,,,,,,,1,2.0,Appartement,,34.0,2.0,,,,2.321791,48.844372,751155817.0,58.0,Pasteur Montparnasse,"340000,00"
275582,,,,,,,,1,1393,Vente,43.0,,RUE,6555,DES MORILLONS,75015,PARIS 15,75,115,,AK,27,,4,"41,95",,,,,,,,,1,2.0,Appartement,,42.0,2.0,,,,2.299759,48.833172999999995,751155716.0,57.0,Georges Brassens,"365000,00"
275583,,,,,,,,1,1389,Vente,15.0,,RUE,2300,DE LA CONVENTION,75015,PARIS 15,75,115,,FX,1,,11,"92,40",37.0,,,,,,,,2,2.0,Appartement,,92.0,3.0,,,,2.278983,48.845277,751156013.0,60.0,Emeriau-Zola,"952450,00"
275584,,,,,,,,1,1390,Vente,39.0,,RUE,5814,DE LOURMEL,75015,PARIS 15,75,115,,DY,7,,203,"35,82",204.0,,,,,,,,2,2.0,Appartement,,42.0,2.0,,,,2.2900810000000003,48.847863000000004,751155905.0,59.0,Emeriau-Zola,"379600,00"
275585,,,,,,,,1,1397,Vente,24.0,,RUE,3031,DURANTON,75015,PARIS 15,75,115,,EQ,81,,2,"69,85",20.0,,,,,,,,2,2.0,Appartement,,69.0,2.0,,,,2.286419,48.839904,751156004.0,60.0,Vaugirard-Parc des Expositions,"728473,00"
275587,,,,,,,,1,1387,Vente,1.0,,RUE,4932,JEANNE HACHETTE,75015,PARIS 15,75,115,,BT,39,,12,"44,68",,,,,,,,,1,2.0,Appartement,,42.0,3.0,,,,2.29839,48.841172,751155724.0,57.0,Saint Lambert,"465000,00"
275590,,,,,,,,1,1275,Vente,11.0,,RUE,3132,EDMOND ROGER,75015,PARIS 15,75,115,,EH,1,,402,,462.0,"66,61",,,,,,,2,2.0,Appartement,,66.0,3.0,,,,2.289809,48.845252,751155904.0,59.0,Violet Commerce,"560900,00"
275591,,,,,,,,1,1395,Vente,12.0,,RUE,2149,CLOUET,75015,PARIS 15,75,115,,CY,54,,3,"12,31",,,,,,,,,1,2.0,Appartement,,15.0,1.0,,,,2.3045419999999996,48.846508,751155811.0,58.0,Cambronne-Garibaldi,"135000,00"
275594,,,,,,,,1,1390,Vente,11.0,,RUE,8517,SAINT CHRISTOPHE,75015,PARIS 15,75,115,,FV,48,,6,"30,66",,,,,,,,,1,2.0,Appartement,,35.0,2.0,,,,2.27943,48.844256,751156012.0,60.0,Citroën-Boucicaut,"352000,00"
275595,,,,,,,,1,1397,Vente,3.0,,RUE,7463,PIERRE MILLE,75015,PARIS 15,75,115,,BF,24,,213,,467.0,,,,,,,,2,2.0,Appartement,,23.0,1.0,,,,2.292785,48.832687,751155707.0,57.0,Vaugirard-Parc des Expositions,"247000,00"
275596,,,,,,,,1,1388,Vente,6.0,,RUE,3765,FOURCADE,75015,PARIS 15,75,115,,BS,144,,11,"24,70",50.0,,,,,,,,2,2.0,Appartement,,26.0,2.0,,,,2.297758,48.837407,751155723.0,57.0,Saint Lambert,"210000,00"
275644,,,,,,,,1,1395,Vente,13.0,,BD,3957,GARIBALDI,75015,PARIS 15,75,115,,CZ,21,,40,,48.0,,49.0,,,,,,3,2.0,Appartement,,51.0,3.0,,,,2.30361,48.847542,751155812.0,58.0,Cambronne-Garibaldi,"470000,00"
275666,,,,,,,,1,1396,Vente,46.0,,RUE,0012,DE L ABBE GROULT,75015,PARIS 15,75,115,,BQ,33,,11,,16.0,,,,,,,,2,2.0,Appartement,,79.0,4.0,,,,2.295429,48.840731,751155726.0,57.0,Saint Lambert,"751000,00"
275670,,,,,,,,1,1388,Vente,9.0,,PL,4016,DU GAL BEURET,75015,PARIS 15,75,115,,BU,36,,21,"64,44",40.0,,,,,,,,2,2.0,Appartement,,64.0,4.0,,,,2.30306,48.841671999999996,751155729.0,57.0,Saint Lambert,"680000,00"
275673,,,,,,,,1,1403,Vente,54.0,,AV,3553,FELIX FAURE,75015,PARIS 15,75,115,,EN,35,,7,"35,37",,,,,,,,,1,2.0,Appartement,,35.0,2.0,,,,2.2867669999999998,48.840759999999996,751156006.0,60.0,Citroën-Boucicaut,"380000,00"
275674,,,,,,,,1,1389,Vente,246.0,,RUE,2300,DE LA CONVENTION,75015,PARIS 15,75,115,,AE,40,,17,,18.0,,,,,,,,2,2.0,Appartement,,45.0,2.0,,,,2.301478,48.835669,751155716.0,57.0,Georges Brassens,"516100,00"
275675,,,,,,,,1,1394,Vente,6.0,,RUE,1151,BOUILLOUX LAFONT,75015,PARIS 15,75,115,,EV,31,,11,"37,73",42.0,,,,,,,,2,2.0,Appartement,,40.0,2.0,,,,2.279746,48.837032,751156002.0,60.0,Vaugirard-Parc des Expositions,"430000,00"
275677,,,,,,,,1,1397,Vente,37.0,,RUE,9919,DE VOUILLE,75015,PARIS 15,75,115,,AG,40,,126,"78,40",,,,,,,,,1,2.0,Appartement,,78.0,3.0,,,,2.307056,48.834289,751155720.0,57.0,Alleray Procession,"870000,00"
